source,target,source_type,target_type,chemical_weight,gap_weight,edge_type
SIADR,SIBDR,M,M,4.0,0.0,chemical
SIAVL,PLNL,M,S,10.0,0.0,chemical
SIAVL,ADEL,M,S,1.0,0.0,chemical
SIAVL,IL2L,M,S,1.0,0.0,chemical
SIAVL,SMDVR,M,M,10.0,0.0,chemical
SIAVL,SMBVL,M,M,2.0,0.0,chemical
SIAVL,SIBVR,M,M,2.0,0.0,chemical
SIAVR,PLNR,M,S,10.0,0.0,chemical
SIAVR,RMDL,M,M,1.0,0.0,chemical
SIAVR,SIBVL,M,M,2.0,0.0,chemical
DA01,FLPR,M,S,2.0,0.0,chemical
DA01,DB01,M,M,1.0,0.0,chemical
DA01,AS01,M,M,13.0,0.0,chemical
DA01,DD01,M,M,12.0,0.0,chemical
DA01,VD01,M,M,13.0,0.0,chemical
DA01,VD02,M,M,4.0,0.0,chemical
DA01,DA02,M,M,0.0,1.0,gap
DA02,DA03,M,M,1.0,0.0,chemical
DA02,DB01,M,M,1.0,0.0,chemical
DA02,AS02,M,M,1.0,2.0,both
DA02,DD01,M,M,7.0,0.0,chemical
DA02,VD02,M,M,17.0,0.0,chemical
DA02,VD03,M,M,11.0,0.0,chemical
DA02,DA05,M,M,0.0,1.0,gap
DA02,AS03,M,M,0.0,1.0,gap
DA02,VA01,M,M,0.0,9.0,gap
DA02,VA05,M,M,0.0,3.0,gap
DA03,DA04,M,M,2.0,1.0,both
DA03,DB03,M,M,2.0,0.0,chemical
DA03,AS04,M,M,2.0,4.0,both
DA03,DD02,M,M,3.0,0.0,chemical
DA03,VD03,M,M,43.0,0.0,chemical
DA03,VD04,M,M,13.0,0.0,chemical
DA03,DA05,M,M,0.0,1.0,gap
DA03,VA02,M,M,0.0,1.0,gap
DA03,VA06,M,M,0.0,1.0,gap
DA04,DB02,M,M,2.0,0.0,chemical
DA04,DD02,M,M,4.0,0.0,chemical
DA04,VD04,M,M,11.0,0.0,chemical
DA04,VD05,M,M,21.0,0.0,chemical
DA04,VA03,M,M,0.0,1.0,gap
DA05,DA04,M,M,1.0,0.0,chemical
DA05,DB04,M,M,1.0,0.0,chemical
DA05,DD03,M,M,12.0,0.0,chemical
DA05,VD05,M,M,1.0,0.0,chemical
DA05,VD06,M,M,22.0,0.0,chemical
DA05,AS06,M,M,0.0,5.0,gap
DA06,DA05,M,M,1.0,0.0,chemical
DA06,DB05,M,M,1.0,0.0,chemical
DA06,DD03,M,M,7.0,0.0,chemical
DA06,VD04,M,M,3.0,0.0,chemical
DA06,VD05,M,M,3.0,0.0,chemical
DA06,VD06,M,M,13.0,0.0,chemical
DA06,VD07,M,M,13.0,0.0,chemical
DA06,DB01,M,M,0.0,1.0,gap
DA07,DA06,M,M,1.0,0.0,chemical
DA07,DB06,M,M,1.0,0.0,chemical
DA07,DD04,M,M,3.0,0.0,chemical
DA07,VD07,M,M,10.0,0.0,chemical
DA07,VD08,M,M,12.0,0.0,chemical
DA07,VD09,M,M,10.0,0.0,chemical
DA07,DA08,M,M,0.0,1.0,gap
DA07,AS10,M,M,0.0,1.0,gap
DA08,DA07,M,M,1.0,0.0,chemical
DA08,DB07,M,M,1.0,0.0,chemical
DA08,DD04,M,M,4.0,0.0,chemical
DA08,DD05,M,M,4.0,0.0,chemical
DA08,VD08,M,M,5.0,0.0,chemical
DA08,VD09,M,M,5.0,0.0,chemical
DA08,VD10,M,M,7.0,0.0,chemical
DA08,VD11,M,M,5.0,0.0,chemical
DA08,VD12,M,M,5.0,0.0,chemical
DA08,VD13,M,M,5.0,0.0,chemical
DA08,DA09,M,M,0.0,15.0,gap
DA08,PDA,M,M,0.0,1.0,gap
DA08,AS11,M,M,0.0,1.0,gap
DA08,DD06,M,M,0.0,2.0,gap
DA08,VA10,M,M,0.0,2.0,gap
DA08,VA12,M,M,0.0,6.0,gap
DA09,DVA,M,S,1.0,0.0,chemical
DA09,DA08,M,M,1.0,0.0,chemical
DA09,DB07,M,M,2.0,0.0,chemical
DA09,AS11,M,M,1.0,0.0,chemical
DA09,DD06,M,M,4.0,0.0,chemical
DA09,VA11,M,M,1.0,3.0,both
DA09,VA12,M,M,1.0,1.0,both
DA09,VD09,M,M,5.0,0.0,chemical
DA09,VD10,M,M,5.0,0.0,chemical
DA09,VD11,M,M,11.0,0.0,chemical
DA09,VD12,M,M,11.0,0.0,chemical
DA09,VD13,M,M,4.0,2.0,both
DA09,PDA,M,M,0.0,9.0,gap
DA09,VB11,M,M,0.0,1.0,gap
PDA,PVNR,M,I,1.0,0.0,chemical
PDA,DA09,M,M,1.0,0.0,chemical
PDA,DD06,M,M,3.0,1.0,both
PDA,VD11,M,M,10.0,0.0,chemical
PDA,VD12,M,M,12.0,0.0,chemical
PDA,VD13,M,M,3.0,0.0,chemical
PDA,PDB,M,M,0.0,5.0,gap
DB01,FLPR,M,S,1.0,0.0,chemical
DB01,RID,M,I,1.0,0.0,chemical
DB01,DA01,M,M,16.0,0.0,chemical
DB01,DA02,M,M,2.0,0.0,chemical
DB01,AS01,M,M,28.0,0.0,chemical
DB01,AS02,M,M,4.0,0.0,chemical
DB01,DD01,M,M,31.0,0.0,chemical
DB01,VD01,M,M,18.0,0.0,chemical
DB01,VD02,M,M,24.0,0.0,chemical
DB01,VD03,M,M,2.0,0.0,chemical
DB01,DB02,M,M,0.0,5.0,gap
DB01,VB03,M,M,0.0,5.0,gap
DB02,DA02,M,M,3.0,0.0,chemical
DB02,DA03,M,M,12.0,0.0,chemical
DB02,DA04,M,M,1.0,0.0,chemical
DB02,AS03,M,M,3.0,0.0,chemical
DB02,AS04,M,M,2.0,0.0,chemical
DB02,DD01,M,M,3.0,0.0,chemical
DB02,DD02,M,M,16.0,0.0,chemical
DB02,VD03,M,M,33.0,0.0,chemical
DB02,VD04,M,M,15.0,0.0,chemical
DB02,DB03,M,M,0.0,14.0,gap
DB02,VB01,M,M,0.0,1.0,gap
DB02,VB04,M,M,0.0,1.0,gap
DB03,DA04,M,M,4.0,0.0,chemical
DB03,DA05,M,M,1.0,0.0,chemical
DB03,AS04,M,M,2.0,0.0,chemical
DB03,AS05,M,M,1.0,0.0,chemical
DB03,DD02,M,M,3.0,0.0,chemical
DB03,DD03,M,M,14.0,1.0,both
DB03,DD05,M,M,14.0,0.0,chemical
DB03,VD04,M,M,9.0,0.0,chemical
DB03,VD05,M,M,24.0,0.0,chemical
DB03,VD06,M,M,4.0,0.0,chemical
DB03,DB04,M,M,0.0,1.0,gap
DB03,VB06,M,M,0.0,1.0,gap
DB04,DA05,M,M,3.0,0.0,chemical
DB04,AS06,M,M,2.0,0.0,chemical
DB04,DD03,M,M,9.0,1.0,both
DB04,DD04,M,M,2.0,0.0,chemical
DB04,DD05,M,M,9.0,0.0,chemical
DB04,DD06,M,M,2.0,0.0,chemical
DB04,VD06,M,M,14.0,0.0,chemical
DB04,DB05,M,M,0.0,5.0,gap
DB04,VB07,M,M,0.0,1.0,gap
DB05,DA06,M,M,3.0,0.0,chemical
DB05,DA07,M,M,12.0,0.0,chemical
DB05,DA08,M,M,1.0,0.0,chemical
DB05,AS07,M,M,3.0,0.0,chemical
DB05,AS08,M,M,2.0,0.0,chemical
DB05,VD04,M,M,3.0,0.0,chemical
DB05,VD05,M,M,3.0,0.0,chemical
DB05,VD06,M,M,13.0,0.0,chemical
DB05,VD07,M,M,13.0,0.0,chemical
DB05,DB06,M,M,0.0,5.0,gap
DB06,DA08,M,M,4.0,0.0,chemical
DB06,DA09,M,M,1.0,0.0,chemical
DB06,AS08,M,M,2.0,0.0,chemical
DB06,AS09,M,M,1.0,0.0,chemical
DB06,VD07,M,M,10.0,0.0,chemical
DB06,VD08,M,M,12.0,0.0,chemical
DB06,VD09,M,M,10.0,0.0,chemical
DB06,DB07,M,M,0.0,5.0,gap
DB07,DA09,M,M,3.0,0.0,chemical
DB07,AS10,M,M,2.0,1.0,both
DB07,AS11,M,M,2.0,0.0,chemical
DB07,DD06,M,M,1.0,0.0,chemical
DB07,VD08,M,M,5.0,0.0,chemical
DB07,VD09,M,M,5.0,0.0,chemical
DB07,VD10,M,M,7.0,0.0,chemical
DB07,VD11,M,M,5.0,0.0,chemical
DB07,VD12,M,M,5.0,0.0,chemical
DB07,VD13,M,M,1.0,0.0,chemical
DB07,PDB,M,M,0.0,2.0,gap
DB07,VA10,M,M,0.0,1.0,gap
AS01,DA01,M,M,8.0,0.0,chemical
AS01,DB01,M,M,3.0,0.0,chemical
AS01,AS01,M,M,3.0,0.0,chemical
AS01,DD01,M,M,2.0,0.0,chemical
AS01,VD01,M,M,20.0,0.0,chemical
AS01,VA03,M,M,0.0,3.0,gap
AS01,VA05,M,M,0.0,3.0,gap
AS02,RID,M,I,2.0,0.0,chemical
AS02,DB01,M,M,1.0,0.0,chemical
AS02,DD01,M,M,3.0,0.0,chemical
AS02,VD02,M,M,21.0,0.0,chemical
AS02,VA03,M,M,0.0,2.0,gap
AS02,VA04,M,M,0.0,9.0,gap
AS03,DA03,M,M,1.0,0.0,chemical
AS03,DD01,M,M,2.0,0.0,chemical
AS03,VD03,M,M,23.0,0.0,chemical
AS04,DA03,M,M,2.0,0.0,chemical
AS04,DB02,M,M,2.0,0.0,chemical
AS04,DD01,M,M,2.0,0.0,chemical
AS04,DD02,M,M,4.0,0.0,chemical
AS04,VD04,M,M,21.0,0.0,chemical
AS05,PVDL,M,S,1.0,0.0,chemical
AS05,DA04,M,M,1.0,0.0,chemical
AS05,AS05,M,M,3.0,0.0,chemical
AS05,DD03,M,M,1.0,0.0,chemical
AS05,VD05,M,M,12.0,0.0,chemical
AS06,DA05,M,M,1.0,0.0,chemical
AS06,DB04,M,M,1.0,0.0,chemical
AS06,DD03,M,M,4.0,0.0,chemical
AS06,VD06,M,M,20.0,0.0,chemical
AS07,VD07,M,M,20.0,0.0,chemical
AS08,VD08,M,M,20.0,0.0,chemical
AS09,VD09,M,M,20.0,0.0,chemical
AS10,VD10,M,M,10.0,0.0,chemical
AS10,VD11,M,M,10.0,0.0,chemical
AS10,VA12,M,M,0.0,3.0,gap
AS11,DB07,M,M,1.0,0.0,chemical
AS11,DD06,M,M,2.0,0.0,chemical
AS11,VD12,M,M,20.0,0.0,chemical
AS11,VD13,M,M,3.0,0.0,chemical
AS11,PDB,M,M,0.0,4.0,gap
AS11,VB11,M,M,0.0,1.0,gap
PDB,DD06,M,M,2.0,2.0,both
PDB,VD12,M,M,10.0,0.0,chemical
PDB,VD13,M,M,2.0,4.0,both
DD01,DA02,M,M,3.0,0.0,chemical
DD01,VD02,M,M,1.0,3.0,both
DD01,DD02,M,M,0.0,6.0,gap
DD01,VD01,M,M,0.0,1.0,gap
DD01,VD03,M,M,0.0,4.0,gap
DD02,DA03,M,M,2.0,0.0,chemical
DD02,VD03,M,M,1.0,1.0,both
DD02,VD04,M,M,1.0,2.0,both
DD02,DD03,M,M,0.0,2.0,gap
DD02,VD05,M,M,0.0,1.0,gap
DD03,DA05,M,M,1.0,0.0,chemical
DD03,DD04,M,M,0.0,3.0,gap
DD03,VD05,M,M,0.0,1.0,gap
DD03,VD06,M,M,0.0,2.0,gap
DD03,VD07,M,M,0.0,1.0,gap
DD04,DD05,M,M,0.0,3.0,gap
DD04,VD07,M,M,0.0,1.0,gap
DD04,VD08,M,M,0.0,2.0,gap
DD04,VD09,M,M,0.0,1.0,gap
DD05,DD06,M,M,0.0,3.0,gap
DD05,VD09,M,M,0.0,1.0,gap
DD05,VD10,M,M,0.0,2.0,gap
DD05,VD11,M,M,0.0,1.0,gap
DD06,DB07,M,M,1.0,0.0,chemical
DD06,VD13,M,M,3.0,2.0,both
DD06,VA12,M,M,0.0,7.0,gap
DD06,VD11,M,M,0.0,3.0,gap
DD06,VD12,M,M,0.0,14.0,gap
VA01,DA02,M,M,1.0,0.0,chemical
VA01,DD01,M,M,12.0,0.0,chemical
VA01,VD01,M,M,3.0,0.0,chemical
VA02,AVAL,M,I,1.0,0.0,chemical
VA02,DD01,M,M,20.0,0.0,chemical
VA02,VA01,M,M,2.0,0.0,chemical
VA02,VA03,M,M,2.0,0.0,chemical
VA02,VB01,M,M,1.0,0.0,chemical
VA02,VB02,M,M,1.0,0.0,chemical
VA02,VD01,M,M,1.0,0.0,chemical
VA02,VD02,M,M,27.0,1.0,both
VA02,VA06,M,M,0.0,1.0,gap
VA03,DD01,M,M,18.0,0.0,chemical
VA03,DD02,M,M,10.0,0.0,chemical
VA03,VA04,M,M,2.0,0.0,chemical
VA03,VB02,M,M,1.0,0.0,chemical
VA03,VB03,M,M,3.0,0.0,chemical
VA03,VD02,M,M,3.0,0.0,chemical
VA03,VD03,M,M,11.0,1.0,both
VA04,AVDL,M,I,1.0,0.0,chemical
VA04,AVER,M,I,1.0,0.0,chemical
VA04,AVAR,M,I,1.0,0.0,chemical
VA04,DD02,M,M,17.0,0.0,chemical
VA04,VB03,M,M,8.0,1.0,both
VA04,VB04,M,M,1.0,0.0,chemical
VA04,VD04,M,M,8.0,0.0,chemical
VA04,VA07,M,M,0.0,1.0,gap
VA05,DD02,M,M,6.0,0.0,chemical
VA05,DD03,M,M,17.0,0.0,chemical
VA05,VA06,M,M,2.0,0.0,chemical
VA05,VB04,M,M,1.0,0.0,chemical
VA05,VD05,M,M,9.0,0.0,chemical
VA06,AVAR,M,I,1.0,0.0,chemical
VA06,AS01,M,M,13.0,0.0,chemical
VA06,AS02,M,M,1.0,0.0,chemical
VA06,DD03,M,M,21.0,0.0,chemical
VA06,VA05,M,M,2.0,0.0,chemical
VA06,VB04,M,M,1.0,0.0,chemical
VA06,VB05,M,M,7.0,0.0,chemical
VA06,VD05,M,M,3.0,0.0,chemical
VA06,VD06,M,M,6.0,0.0,chemical
VA07,AS01,M,M,1.0,0.0,chemical
VA07,AS02,M,M,10.0,0.0,chemical
VA07,AS03,M,M,3.0,0.0,chemical
VA07,DD03,M,M,3.0,0.0,chemical
VA07,DD04,M,M,17.0,0.0,chemical
VA07,VB06,M,M,1.0,0.0,chemical
VA07,VD06,M,M,2.0,0.0,chemical
VA07,VD07,M,M,13.0,0.0,chemical
VA08,AS02,M,M,1.0,0.0,chemical
VA08,AS03,M,M,4.0,0.0,chemical
VA08,AS04,M,M,11.0,0.0,chemical
VA08,AS05,M,M,3.0,0.0,chemical
VA08,DD04,M,M,9.0,0.0,chemical
VA08,DD05,M,M,9.0,0.0,chemical
VA08,VB06,M,M,1.0,0.0,chemical
VA08,VD07,M,M,2.0,0.0,chemical
VA08,VD08,M,M,3.0,0.0,chemical
VA08,VD09,M,M,3.0,0.0,chemical
VA09,AS06,M,M,5.0,0.0,chemical
VA09,AS07,M,M,3.0,0.0,chemical
VA09,DD04,M,M,6.0,0.0,chemical
VA09,DD05,M,M,6.0,0.0,chemical
VA09,DD06,M,M,6.0,0.0,chemical
VA09,VB07,M,M,1.0,0.0,chemical
VA09,VB08,M,M,1.0,3.0,both
VA09,VD09,M,M,2.0,0.0,chemical
VA09,VD10,M,M,3.0,0.0,chemical
VA09,VD11,M,M,3.0,0.0,chemical
VA10,AS06,M,M,3.0,0.0,chemical
VA10,AS07,M,M,6.0,0.0,chemical
VA10,AS10,M,M,1.0,0.0,chemical
VA10,DD05,M,M,9.0,0.0,chemical
VA10,DD06,M,M,9.0,0.0,chemical
VA10,VB08,M,M,1.0,0.0,chemical
VA10,VB09,M,M,1.0,0.0,chemical
VA10,VD10,M,M,2.0,0.0,chemical
VA10,VD11,M,M,3.0,0.0,chemical
VA10,VD12,M,M,3.0,0.0,chemical
VA11,PVNR,M,I,1.0,0.0,chemical
VA11,AS07,M,M,2.0,0.0,chemical
VA11,AS08,M,M,10.0,0.0,chemical
VA11,AS09,M,M,1.0,0.0,chemical
VA11,DD06,M,M,19.0,0.0,chemical
VA11,VB10,M,M,6.0,3.0,both
VA11,VD11,M,M,5.0,0.0,chemical
VA11,VD12,M,M,3.0,0.0,chemical
VA11,VA12,M,M,0.0,1.0,gap
VA12,PHCR,M,S,1.0,0.0,chemical
VA12,LUAL,M,I,2.0,0.0,chemical
VA12,AVAL,M,I,3.0,0.0,chemical
VA12,PVCL,M,I,3.0,0.0,chemical
VA12,PVCR,M,I,4.0,0.0,chemical
VA12,DA08,M,M,9.0,0.0,chemical
VA12,DA09,M,M,17.0,0.0,chemical
VA12,DB07,M,M,10.0,0.0,chemical
VA12,AS08,M,M,2.0,0.0,chemical
VA12,AS09,M,M,8.0,0.0,chemical
VA12,AS10,M,M,6.0,0.0,chemical
VA12,AS11,M,M,6.0,0.0,chemical
VA12,DD06,M,M,2.0,0.0,chemical
VA12,VA11,M,M,4.0,0.0,chemical
VA12,VB11,M,M,4.0,7.0,both
VA12,VD12,M,M,7.0,8.0,both
VA12,VD13,M,M,12.0,6.0,both
VB01,ADAL,M,I,5.0,0.0,chemical
VB01,AIBR,M,I,2.0,0.0,chemical
VB01,SAADL,M,I,18.0,0.0,chemical
VB01,SAADR,M,I,5.0,0.0,chemical
VB01,RIML,M,I,10.0,0.0,chemical
VB01,RMFL,M,I,10.0,0.0,chemical
VB01,SABD,M,M,1.0,0.0,chemical
VB01,SMBVL,M,M,3.0,0.0,chemical
VB01,DD01,M,M,1.0,0.0,chemical
VB01,VA01,M,M,7.0,0.0,chemical
VB01,VA02,M,M,2.0,0.0,chemical
VB01,VA03,M,M,2.0,0.0,chemical
VB01,VA04,M,M,2.0,0.0,chemical
VB01,VB02,M,M,1.0,2.0,both
VB01,VD01,M,M,4.0,0.0,chemical
VB01,VD02,M,M,2.0,0.0,chemical
VB02,AVEL,M,I,1.0,0.0,chemical
VB02,DD01,M,M,30.0,0.0,chemical
VB02,DD02,M,M,1.0,0.0,chemical
VB02,VA02,M,M,5.0,0.0,chemical
VB02,VA03,M,M,11.0,0.0,chemical
VB02,VD02,M,M,14.0,0.0,chemical
VB02,VD03,M,M,4.0,0.0,chemical
VB02,VB03,M,M,0.0,10.0,gap
VB02,VB04,M,M,0.0,1.0,gap
VB02,VB07,M,M,0.0,1.0,gap
VB03,DD02,M,M,36.0,0.0,chemical
VB03,VA04,M,M,10.0,0.0,chemical
VB03,VA05,M,M,1.0,0.0,chemical
VB03,VD03,M,M,4.0,0.0,chemical
VB03,VD04,M,M,6.0,0.0,chemical
VB03,VB04,M,M,0.0,1.0,gap
VB04,AVG,M,I,1.0,0.0,chemical
VB04,DD02,M,M,7.0,0.0,chemical
VB04,DD03,M,M,13.0,0.0,chemical
VB04,VA04,M,M,1.0,0.0,chemical
VB04,VA05,M,M,1.0,0.0,chemical
VB04,VB05,M,M,1.0,1.0,both
VB04,VD04,M,M,1.0,0.0,chemical
VB04,VD05,M,M,3.0,0.0,chemical
VB05,DD03,M,M,34.0,0.0,chemical
VB05,VA06,M,M,2.0,0.0,chemical
VB05,VD06,M,M,10.0,0.0,chemical
VB05,VB06,M,M,0.0,5.0,gap
VB06,DVA,M,S,1.0,0.0,chemical
VB06,PVNR,M,I,1.0,0.0,chemical
VB06,DD04,M,M,32.0,0.0,chemical
VB06,VA07,M,M,3.0,0.0,chemical
VB06,VA08,M,M,2.0,0.0,chemical
VB06,VB07,M,M,1.0,5.0,both
VB06,VD06,M,M,1.0,0.0,chemical
VB06,VD07,M,M,22.0,0.0,chemical
VB07,DD04,M,M,11.0,0.0,chemical
VB07,DD05,M,M,29.0,0.0,chemical
VB07,VA09,M,M,1.0,0.0,chemical
VB07,VA10,M,M,1.0,0.0,chemical
VB07,VD08,M,M,5.0,0.0,chemical
VB07,VD09,M,M,6.0,0.0,chemical
VB07,VB08,M,M,0.0,5.0,gap
VB08,DD05,M,M,10.0,0.0,chemical
VB08,DD06,M,M,19.0,0.0,chemical
VB08,VA11,M,M,2.0,0.0,chemical
VB08,VD09,M,M,5.0,0.0,chemical
VB08,VD10,M,M,6.0,0.0,chemical
VB08,VB09,M,M,0.0,5.0,gap
VB09,DD05,M,M,10.0,0.0,chemical
VB09,DD06,M,M,19.0,0.0,chemical
VB09,VA11,M,M,2.0,0.0,chemical
VB09,VD10,M,M,5.0,0.0,chemical
VB09,VD11,M,M,6.0,0.0,chemical
VB09,VB10,M,M,0.0,5.0,gap
VB10,PVT,M,I,1.0,0.0,chemical
VB10,DD06,M,M,19.0,0.0,chemical
VB10,VA11,M,M,3.0,0.0,chemical
VB10,VD11,M,M,7.0,1.0,both
VB10,VD12,M,M,6.0,1.0,both
VB11,PVWL,M,I,1.0,0.0,chemical
VB11,PVWR,M,I,1.0,0.0,chemical
VB11,PVCR,M,I,1.0,0.0,chemical
VB11,DD06,M,M,19.0,0.0,chemical
VB11,VA12,M,M,5.0,0.0,chemical
VB11,VD12,M,M,2.0,1.0,both
VB11,VD13,M,M,22.0,0.0,chemical
VD01,DD01,M,M,2.0,0.0,chemical
VD01,VA01,M,M,8.0,0.0,chemical
VD01,VB01,M,M,5.0,0.0,chemical
VD01,VD02,M,M,0.0,4.0,gap
VD02,AVEL,M,I,1.0,0.0,chemical
VD02,AS01,M,M,1.0,0.0,chemical
VD02,DD01,M,M,1.0,0.0,chemical
VD02,VA02,M,M,12.0,0.0,chemical
VD02,VB02,M,M,4.0,0.0,chemical
VD02,VD02,M,M,0.0,3.0,gap
VD02,VD03,M,M,0.0,7.0,gap
VD03,DD01,M,M,6.0,0.0,chemical
VD03,VA03,M,M,4.0,0.0,chemical
VD03,VB02,M,M,2.0,0.0,chemical
VD03,VB03,M,M,1.0,0.0,chemical
VD03,VD04,M,M,0.0,6.0,gap
VD04,VA04,M,M,1.0,0.0,chemical
VD04,VB03,M,M,2.0,0.0,chemical
VD04,VD05,M,M,0.0,1.0,gap
VD05,AVAR,M,I,1.0,0.0,chemical
VD05,DD03,M,M,1.0,0.0,chemical
VD05,VA05,M,M,2.0,0.0,chemical
VD05,VA06,M,M,1.0,0.0,chemical
VD05,VB01,M,M,1.0,0.0,chemical
VD05,VB04,M,M,2.0,0.0,chemical
VD05,VD06,M,M,0.0,10.0,gap
VD06,PVNR,M,I,1.0,0.0,chemical
VD06,AVAL,M,I,1.0,0.0,chemical
VD06,DD03,M,M,6.0,0.0,chemical
VD06,VA06,M,M,3.0,0.0,chemical
VD06,VB05,M,M,1.0,0.0,chemical
VD06,VD07,M,M,0.0,15.0,gap
VD07,DD04,M,M,1.0,0.0,chemical
VD07,VA07,M,M,2.0,0.0,chemical
VD07,VB06,M,M,2.0,0.0,chemical
VD07,VB07,M,M,1.0,0.0,chemical
VD07,VD08,M,M,0.0,6.0,gap
VD08,PVT,M,I,1.0,0.0,chemical
VD08,DD04,M,M,5.0,0.0,chemical
VD08,VA08,M,M,2.0,0.0,chemical
VD08,VA09,M,M,1.0,0.0,chemical
VD08,VB07,M,M,2.0,0.0,chemical
VD08,VD09,M,M,0.0,6.0,gap
VD09,VA09,M,M,3.0,0.0,chemical
VD09,VB08,M,M,2.0,0.0,chemical
VD09,VD10,M,M,0.0,6.0,gap
VD10,VA10,M,M,2.0,0.0,chemical
VD10,VB09,M,M,1.0,0.0,chemical
VD10,VD11,M,M,0.0,6.0,gap
VD11,PVT,M,I,1.0,0.0,chemical
VD11,AVAR,M,I,2.0,0.0,chemical
VD11,DD06,M,M,2.0,0.0,chemical
VD11,VA11,M,M,2.0,0.0,chemical
VD11,VB10,M,M,1.0,0.0,chemical
VD11,VD12,M,M,0.0,6.0,gap
VD12,DD06,M,M,2.0,0.0,chemical
VD12,VA11,M,M,3.0,0.0,chemical
VD12,VA12,M,M,13.0,0.0,chemical
VD12,VB11,M,M,1.0,0.0,chemical
VD12,VD13,M,M,0.0,6.0,gap
VD13,PVWL,M,I,1.0,0.0,chemical
VD13,AVAR,M,I,2.0,0.0,chemical
VD13,PVCR,M,I,1.0,0.0,chemical
VD13,DD06,M,M,3.0,0.0,chemical
VD13,VA12,M,M,11.0,0.0,chemical
VD13,VD12,M,M,1.0,0.0,chemical
VD13,VD13,M,M,2.0,0.0,chemical
